path,label
JUNIWARD_00432.jpg,1.0
Cover_68836.jpg,0.0
JUNIWARD_54691.jpg,1.0
JUNIWARD_22063.jpg,1.0
Cover_15694.jpg,0.0
Cover_08498.jpg,0.0
JUNIWARD_59871.jpg,1.0
JUNIWARD_66362.jpg,1.0
UERD_62481.jpg,1.0
UERD_20138.jpg,1.0
JMiPOD_00257.jpg,1.0
Cover_77961.jpg,0.0
Cover_31317.jpg,0.0
JMiPOD_28793.jpg,1.0
Cover_44466.jpg,0.0
Cover_78762.jpg,0.0
Cover_27340.jpg,0.0
Cover_20892.jpg,0.0
JUNIWARD_34481.jpg,1.0
JMiPOD_53390.jpg,1.0
JMiPOD_40308.jpg,1.0
Cover_18700.jpg,0.0
UERD_32446.jpg,1.0
Cover_13748.jpg,0.0
Cover_00908.jpg,0.0
JUNIWARD_20776.jpg,1.0
JMiPOD_53191.jpg,1.0
JUNIWARD_67744.jpg,1.0
Cover_14125.jpg,0.0
JUNIWARD_28855.jpg,1.0
UERD_66048.jpg,1.0
UERD_63356.jpg,1.0
UERD_11143.jpg,1.0
JMiPOD_42151.jpg,1.0
Cover_26108.jpg,0.0
JUNIWARD_35337.jpg,1.0
Cover_01944.jpg,0.0
JMiPOD_07021.jpg,1.0
JUNIWARD_57899.jpg,1.0
Cover_44834.jpg,0.0
Cover_33572.jpg,0.0
JUNIWARD_27911.jpg,1.0
Cover_39707.jpg,0.0
Cover_77469.jpg,0.0
Cover_68856.jpg,0.0
Cover_69711.jpg,0.0
Cover_17989.jpg,0.0
Cover_08932.jpg,0.0
Cover_23353.jpg,0.0
UERD_20469.jpg,1.0
JMiPOD_24429.jpg,1.0
Cover_76519.jpg,0.0
Cover_10738.jpg,0.0
Cover_02655.jpg,0.0
Cover_18430.jpg,0.0
Cover_50477.jpg,0.0
Cover_57766.jpg,0.0
Cover_16902.jpg,0.0
Cover_55180.jpg,0.0
JUNIWARD_67581.jpg,1.0
UERD_36268.jpg,1.0
Cover_59605.jpg,0.0
JUNIWARD_04336.jpg,1.0
Cover_32695.jpg,0.0
UERD_76511.jpg,1.0
Cover_10711.jpg,0.0
UERD_00434.jpg,1.0
JMiPOD_07359.jpg,1.0
Cover_46223.jpg,0.0
UERD_64861.jpg,1.0
Cover_55880.jpg,0.0
JUNIWARD_09140.jpg,1.0
Cover_18934.jpg,0.0
Cover_72937.jpg,0.0
Cover_01786.jpg,0.0
JMiPOD_77255.jpg,1.0
Cover_15211.jpg,0.0
Cover_09813.jpg,0.0
Cover_21401.jpg,0.0
Cover_74033.jpg,0.0
JMiPOD_30644.jpg,1.0
JMiPOD_41561.jpg,1.0
Cover_59099.jpg,0.0
JMiPOD_30592.jpg,1.0
Cover_23489.jpg,0.0
Cover_47988.jpg,0.0
Cover_43079.jpg,0.0
Cover_53309.jpg,0.0
JMiPOD_78986.jpg,1.0
Cover_79628.jpg,0.0
Cover_79771.jpg,0.0
Cover_21282.jpg,0.0
JMiPOD_38585.jpg,1.0
Cover_05172.jpg,0.0
Cover_63324.jpg,0.0
Cover_33341.jpg,0.0
UERD_08199.jpg,1.0
Cover_66261.jpg,0.0
Cover_42154.jpg,0.0
Cover_34466.jpg,0.0
JMiPOD_33769.jpg,1.0
Cover_56093.jpg,0.0
JMiPOD_02651.jpg,1.0
Cover_70932.jpg,0.0
JUNIWARD_71377.jpg,1.0
JUNIWARD_00195.jpg,1.0
Cover_42169.jpg,0.0
Cover_29520.jpg,0.0
Cover_31079.jpg,0.0
Cover_05131.jpg,0.0
JUNIWARD_00923.jpg,1.0
Cover_02828.jpg,0.0
Cover_53487.jpg,0.0
Cover_41600.jpg,0.0
UERD_57132.jpg,1.0
Cover_49444.jpg,0.0
UERD_44338.jpg,1.0
Cover_46804.jpg,0.0
JMiPOD_55334.jpg,1.0
JMiPOD_40663.jpg,1.0
Cover_36447.jpg,0.0
JUNIWARD_18373.jpg,1.0
Cover_01526.jpg,0.0
Cover_62228.jpg,0.0
JMiPOD_58562.jpg,1.0
JMiPOD_45794.jpg,1.0
UERD_41121.jpg,1.0
Cover_05243.jpg,0.0
JMiPOD_65312.jpg,1.0
Cover_32092.jpg,0.0
Cover_55530.jpg,0.0
Cover_48365.jpg,0.0
Cover_43571.jpg,0.0
JMiPOD_21520.jpg,1.0
JMiPOD_17406.jpg,1.0
UERD_04122.jpg,1.0
JUNIWARD_43821.jpg,1.0
Cover_16593.jpg,0.0
Cover_42028.jpg,0.0
JUNIWARD_26500.jpg,1.0
Cover_38187.jpg,0.0
JUNIWARD_59111.jpg,1.0
Cover_56612.jpg,0.0
UERD_68146.jpg,1.0
Cover_30223.jpg,0.0
Cover_03300.jpg,0.0
UERD_00951.jpg,1.0
Cover_47313.jpg,0.0
Cover_35769.jpg,0.0
Cover_60733.jpg,0.0
JUNIWARD_01346.jpg,1.0
JUNIWARD_25120.jpg,1.0
JUNIWARD_14673.jpg,1.0
Cover_45956.jpg,0.0
Cover_02404.jpg,0.0
JMiPOD_09537.jpg,1.0
Cover_62446.jpg,0.0
Cover_21702.jpg,0.0
UERD_65379.jpg,1.0
JMiPOD_64682.jpg,1.0
JUNIWARD_23060.jpg,1.0
Cover_11832.jpg,0.0
Cover_15604.jpg,0.0
JMiPOD_26546.jpg,1.0
JMiPOD_46427.jpg,1.0
UERD_00699.jpg,1.0
Cover_44211.jpg,0.0
Cover_45559.jpg,0.0
Cover_09078.jpg,0.0
Cover_71552.jpg,0.0
Cover_69733.jpg,0.0
Cover_59964.jpg,0.0
Cover_58993.jpg,0.0
Cover_25808.jpg,0.0
UERD_05054.jpg,1.0
Cover_01151.jpg,0.0
Cover_43782.jpg,0.0
JMiPOD_31070.jpg,1.0
Cover_31333.jpg,0.0
UERD_10094.jpg,1.0
Cover_45440.jpg,0.0
UERD_05251.jpg,1.0
JMiPOD_41284.jpg,1.0
Cover_36351.jpg,0.0
Cover_63004.jpg,0.0
JUNIWARD_06890.jpg,1.0
JMiPOD_41739.jpg,1.0
UERD_50313.jpg,1.0
JMiPOD_78411.jpg,1.0
Cover_07075.jpg,0.0
JUNIWARD_77538.jpg,1.0
JMiPOD_47068.jpg,1.0
Cover_10561.jpg,0.0
Cover_10860.jpg,0.0
Cover_41986.jpg,0.0
UERD_35060.jpg,1.0
Cover_44397.jpg,0.0
Cover_44064.jpg,0.0
Cover_19991.jpg,0.0
Cover_27730.jpg,0.0
Cover_03020.jpg,0.0
UERD_36393.jpg,1.0
Cover_66833.jpg,0.0
UERD_75564.jpg,1.0
Cover_61796.jpg,0.0
JMiPOD_58747.jpg,1.0
Cover_73026.jpg,0.0
Cover_12985.jpg,0.0
Cover_47134.jpg,0.0
JMiPOD_72153.jpg,1.0
UERD_23431.jpg,1.0
Cover_53711.jpg,0.0
Cover_44209.jpg,0.0
JUNIWARD_15051.jpg,1.0
Cover_38585.jpg,0.0
JMiPOD_51233.jpg,1.0
Cover_05340.jpg,0.0
Cover_76914.jpg,0.0
JUNIWARD_04415.jpg,1.0
Cover_39716.jpg,0.0
JMiPOD_34942.jpg,1.0
JMiPOD_33959.jpg,1.0
Cover_45960.jpg,0.0
JUNIWARD_03638.jpg,1.0
Cover_21709.jpg,0.0
Cover_21332.jpg,0.0
Cover_10622.jpg,0.0
JUNIWARD_52988.jpg,1.0
Cover_58630.jpg,0.0
Cover_37172.jpg,0.0
UERD_61891.jpg,1.0
UERD_76753.jpg,1.0
JMiPOD_35786.jpg,1.0
JMiPOD_18045.jpg,1.0
Cover_73348.jpg,0.0
Cover_06551.jpg,0.0
Cover_33876.jpg,0.0
UERD_60398.jpg,1.0
Cover_54104.jpg,0.0
Cover_47420.jpg,0.0
Cover_04867.jpg,0.0
JMiPOD_08193.jpg,1.0
JUNIWARD_10776.jpg,1.0
Cover_22793.jpg,0.0
Cover_39912.jpg,0.0
JMiPOD_28695.jpg,1.0
JMiPOD_76922.jpg,1.0
Cover_16515.jpg,0.0
Cover_15941.jpg,0.0
Cover_04365.jpg,0.0
Cover_42630.jpg,0.0
JMiPOD_75404.jpg,1.0
Cover_59226.jpg,0.0
Cover_22959.jpg,0.0
Cover_32104.jpg,0.0
UERD_41712.jpg,1.0
JUNIWARD_12226.jpg,1.0
JMiPOD_51896.jpg,1.0
JUNIWARD_79749.jpg,1.0
Cover_05385.jpg,0.0
Cover_13571.jpg,0.0
Cover_72116.jpg,0.0
Cover_60362.jpg,0.0
JMiPOD_70698.jpg,1.0
Cover_75564.jpg,0.0
UERD_37773.jpg,1.0
Cover_74385.jpg,0.0
JMiPOD_02154.jpg,1.0
Cover_42754.jpg,0.0
Cover_41541.jpg,0.0
Cover_55398.jpg,0.0
JMiPOD_02568.jpg,1.0
Cover_55497.jpg,0.0
Cover_34069.jpg,0.0
JMiPOD_11099.jpg,1.0
UERD_12483.jpg,1.0
Cover_77294.jpg,0.0
Cover_13570.jpg,0.0
JUNIWARD_22078.jpg,1.0
JMiPOD_18769.jpg,1.0
JUNIWARD_09027.jpg,1.0
Cover_63860.jpg,0.0
JMiPOD_53807.jpg,1.0
UERD_11738.jpg,1.0
Cover_36918.jpg,0.0
JUNIWARD_37938.jpg,1.0
JUNIWARD_18440.jpg,1.0
UERD_78471.jpg,1.0
Cover_76198.jpg,0.0
Cover_53430.jpg,0.0
UERD_37707.jpg,1.0
JUNIWARD_63239.jpg,1.0
JMiPOD_19912.jpg,1.0
UERD_66857.jpg,1.0
Cover_77735.jpg,0.0
Cover_55043.jpg,0.0
UERD_56337.jpg,1.0
UERD_34141.jpg,1.0
Cover_70654.jpg,0.0
Cover_05133.jpg,0.0
JMiPOD_54875.jpg,1.0
Cover_33884.jpg,0.0
UERD_78300.jpg,1.0
Cover_70780.jpg,0.0
Cover_09195.jpg,0.0
UERD_63747.jpg,1.0
UERD_68597.jpg,1.0
Cover_06053.jpg,0.0
JMiPOD_56872.jpg,1.0
JUNIWARD_01465.jpg,1.0
Cover_11210.jpg,0.0
Cover_48670.jpg,0.0
JUNIWARD_73482.jpg,1.0
JUNIWARD_32794.jpg,1.0
JUNIWARD_45985.jpg,1.0
UERD_02093.jpg,1.0
UERD_42139.jpg,1.0
Cover_25216.jpg,0.0
UERD_01228.jpg,1.0
JMiPOD_24792.jpg,1.0
UERD_21536.jpg,1.0
JMiPOD_67154.jpg,1.0
UERD_24547.jpg,1.0
Cover_01235.jpg,0.0
UERD_68336.jpg,1.0
Cover_02298.jpg,0.0
UERD_29839.jpg,1.0
JUNIWARD_22181.jpg,1.0
UERD_72734.jpg,1.0
JMiPOD_72818.jpg,1.0
Cover_22503.jpg,0.0
Cover_37180.jpg,0.0
JMiPOD_64429.jpg,1.0
Cover_16662.jpg,0.0
JUNIWARD_74385.jpg,1.0
Cover_11405.jpg,0.0
JMiPOD_66107.jpg,1.0
Cover_43869.jpg,0.0
Cover_67314.jpg,0.0
JMiPOD_29833.jpg,1.0
Cover_36140.jpg,0.0
JUNIWARD_77958.jpg,1.0
UERD_67789.jpg,1.0
Cover_19514.jpg,0.0
Cover_01439.jpg,0.0
JMiPOD_48610.jpg,1.0
Cover_69398.jpg,0.0
JMiPOD_30303.jpg,1.0
Cover_02266.jpg,0.0
Cover_10500.jpg,0.0
JUNIWARD_03078.jpg,1.0
Cover_12992.jpg,0.0
UERD_53984.jpg,1.0
Cover_79525.jpg,0.0
JMiPOD_63690.jpg,1.0
Cover_09765.jpg,0.0
JMiPOD_24513.jpg,1.0
Cover_73520.jpg,0.0
Cover_33304.jpg,0.0
JMiPOD_71527.jpg,1.0
JMiPOD_74888.jpg,1.0
Cover_64392.jpg,0.0
Cover_10196.jpg,0.0
Cover_13081.jpg,0.0
Cover_48113.jpg,0.0
Cover_39362.jpg,0.0
Cover_62158.jpg,0.0
Cover_63127.jpg,0.0
UERD_67245.jpg,1.0
JUNIWARD_19084.jpg,1.0
Cover_03710.jpg,0.0
Cover_58756.jpg,0.0
UERD_56098.jpg,1.0
Cover_61685.jpg,0.0
Cover_59332.jpg,0.0
Cover_18334.jpg,0.0
Cover_28844.jpg,0.0
UERD_17667.jpg,1.0
JUNIWARD_73192.jpg,1.0
Cover_38044.jpg,0.0
Cover_53761.jpg,0.0
UERD_18485.jpg,1.0
JMiPOD_60990.jpg,1.0
JUNIWARD_25346.jpg,1.0
Cover_34820.jpg,0.0
Cover_51586.jpg,0.0
Cover_04705.jpg,0.0
Cover_29207.jpg,0.0
JMiPOD_22223.jpg,1.0
Cover_19035.jpg,0.0
Cover_06098.jpg,0.0
Cover_21032.jpg,0.0
Cover_18146.jpg,0.0
Cover_48496.jpg,0.0
UERD_20073.jpg,1.0
Cover_06781.jpg,0.0
Cover_54151.jpg,0.0
Cover_11229.jpg,0.0
Cover_33213.jpg,0.0
Cover_22870.jpg,0.0
JUNIWARD_06450.jpg,1.0
Cover_00549.jpg,0.0
JUNIWARD_28853.jpg,1.0
Cover_46216.jpg,0.0
Cover_14401.jpg,0.0
Cover_37478.jpg,0.0
JMiPOD_13246.jpg,1.0
JUNIWARD_47864.jpg,1.0
Cover_00616.jpg,0.0
Cover_29252.jpg,0.0
JUNIWARD_25225.jpg,1.0
JMiPOD_78593.jpg,1.0
JUNIWARD_37997.jpg,1.0
JMiPOD_37284.jpg,1.0
UERD_01422.jpg,1.0
JUNIWARD_78590.jpg,1.0
JMiPOD_33081.jpg,1.0
Cover_32786.jpg,0.0
Cover_05023.jpg,0.0
JMiPOD_61455.jpg,1.0
JUNIWARD_12206.jpg,1.0
Cover_44575.jpg,0.0
UERD_17058.jpg,1.0
Cover_49849.jpg,0.0
Cover_14569.jpg,0.0
UERD_34723.jpg,1.0
Cover_03144.jpg,0.0
Cover_26163.jpg,0.0
Cover_16441.jpg,0.0
JMiPOD_38635.jpg,1.0
JUNIWARD_48032.jpg,1.0
Cover_57458.jpg,0.0
JUNIWARD_70596.jpg,1.0
UERD_03959.jpg,1.0
Cover_72157.jpg,0.0
Cover_33836.jpg,0.0
JMiPOD_41649.jpg,1.0
Cover_74190.jpg,0.0
Cover_08514.jpg,0.0
Cover_54409.jpg,0.0
UERD_39138.jpg,1.0
JUNIWARD_22881.jpg,1.0
Cover_75697.jpg,0.0
JUNIWARD_07244.jpg,1.0
Cover_40441.jpg,0.0
UERD_29353.jpg,1.0
Cover_45019.jpg,0.0
JUNIWARD_32425.jpg,1.0
JMiPOD_06385.jpg,1.0
Cover_42622.jpg,0.0
UERD_63848.jpg,1.0
JUNIWARD_41716.jpg,1.0
JUNIWARD_41383.jpg,1.0
JMiPOD_52092.jpg,1.0
Cover_69243.jpg,0.0
JMiPOD_47971.jpg,1.0
JMiPOD_64828.jpg,1.0
Cover_67490.jpg,0.0
JMiPOD_30069.jpg,1.0
Cover_57385.jpg,0.0
UERD_43598.jpg,1.0
UERD_76017.jpg,1.0
JUNIWARD_12035.jpg,1.0
Cover_76404.jpg,0.0
JMiPOD_60275.jpg,1.0
JMiPOD_60605.jpg,1.0
Cover_61294.jpg,0.0
UERD_17285.jpg,1.0
UERD_46107.jpg,1.0
Cover_23958.jpg,0.0
UERD_67062.jpg,1.0
Cover_69834.jpg,0.0
Cover_05708.jpg,0.0
JUNIWARD_39821.jpg,1.0
Cover_15638.jpg,0.0
JMiPOD_06191.jpg,1.0
JMiPOD_26706.jpg,1.0
Cover_56346.jpg,0.0
UERD_73855.jpg,1.0
UERD_04772.jpg,1.0
Cover_72295.jpg,0.0
UERD_52457.jpg,1.0
JMiPOD_03878.jpg,1.0
UERD_35422.jpg,1.0
JMiPOD_49367.jpg,1.0
Cover_56559.jpg,0.0
JMiPOD_17428.jpg,1.0
JMiPOD_46167.jpg,1.0
JUNIWARD_72201.jpg,1.0
JUNIWARD_68298.jpg,1.0
JMiPOD_45845.jpg,1.0
Cover_35788.jpg,0.0
Cover_33677.jpg,0.0
Cover_18603.jpg,0.0
Cover_68423.jpg,0.0
JUNIWARD_48369.jpg,1.0
JMiPOD_61267.jpg,1.0
UERD_07471.jpg,1.0
JMiPOD_72974.jpg,1.0
Cover_48128.jpg,0.0
JUNIWARD_39351.jpg,1.0
JUNIWARD_71976.jpg,1.0
Cover_74506.jpg,0.0
JMiPOD_15638.jpg,1.0
JMiPOD_74444.jpg,1.0
JUNIWARD_12128.jpg,1.0
Cover_05307.jpg,0.0
JUNIWARD_70434.jpg,1.0
Cover_78576.jpg,0.0
Cover_07535.jpg,0.0
UERD_10787.jpg,1.0
UERD_23551.jpg,1.0
JUNIWARD_67850.jpg,1.0
JMiPOD_56201.jpg,1.0
JUNIWARD_12030.jpg,1.0
UERD_54375.jpg,1.0
JUNIWARD_58846.jpg,1.0
UERD_70672.jpg,1.0
UERD_01345.jpg,1.0
JMiPOD_66849.jpg,1.0
Cover_24851.jpg,0.0
Cover_61530.jpg,0.0
JUNIWARD_58589.jpg,1.0
Cover_41087.jpg,0.0
JUNIWARD_04097.jpg,1.0
UERD_65826.jpg,1.0
Cover_08784.jpg,0.0
JUNIWARD_41005.jpg,1.0
Cover_18785.jpg,0.0
JMiPOD_38276.jpg,1.0
Cover_69551.jpg,0.0
UERD_61989.jpg,1.0
JUNIWARD_24078.jpg,1.0
JUNIWARD_71910.jpg,1.0
Cover_22681.jpg,0.0
Cover_48836.jpg,0.0
Cover_67458.jpg,0.0
Cover_11846.jpg,0.0
Cover_10049.jpg,0.0
JMiPOD_55288.jpg,1.0
Cover_29005.jpg,0.0
UERD_75351.jpg,1.0
Cover_49027.jpg,0.0
JMiPOD_58077.jpg,1.0
Cover_53351.jpg,0.0
Cover_42747.jpg,0.0
UERD_10902.jpg,1.0
Cover_11175.jpg,0.0
JMiPOD_65678.jpg,1.0
UERD_05150.jpg,1.0
Cover_72609.jpg,0.0
Cover_41897.jpg,0.0
Cover_12473.jpg,0.0
UERD_62384.jpg,1.0
Cover_23179.jpg,0.0
Cover_53505.jpg,0.0
Cover_74509.jpg,0.0
Cover_15283.jpg,0.0
Cover_05476.jpg,0.0
JUNIWARD_62760.jpg,1.0
Cover_07258.jpg,0.0
Cover_46640.jpg,0.0
JUNIWARD_36167.jpg,1.0
JMiPOD_73472.jpg,1.0
Cover_34368.jpg,0.0
Cover_62053.jpg,0.0
Cover_74876.jpg,0.0
Cover_03067.jpg,0.0
Cover_33160.jpg,0.0
JUNIWARD_11407.jpg,1.0
UERD_68945.jpg,1.0
UERD_48678.jpg,1.0
JUNIWARD_27626.jpg,1.0
UERD_63828.jpg,1.0
Cover_44492.jpg,0.0
JUNIWARD_68412.jpg,1.0
Cover_01971.jpg,0.0
Cover_71497.jpg,0.0
JUNIWARD_68423.jpg,1.0
JMiPOD_42820.jpg,1.0
Cover_37277.jpg,0.0
Cover_40748.jpg,0.0
UERD_48471.jpg,1.0
Cover_12706.jpg,0.0
Cover_24866.jpg,0.0
UERD_79493.jpg,1.0
Cover_20174.jpg,0.0
UERD_53106.jpg,1.0
Cover_74942.jpg,0.0
Cover_01273.jpg,0.0
Cover_55517.jpg,0.0
JMiPOD_72859.jpg,1.0
Cover_59880.jpg,0.0
JMiPOD_36586.jpg,1.0
Cover_01417.jpg,0.0
Cover_71091.jpg,0.0
JUNIWARD_13224.jpg,1.0
JUNIWARD_55504.jpg,1.0
JMiPOD_03355.jpg,1.0
UERD_47631.jpg,1.0
Cover_37075.jpg,0.0
Cover_17342.jpg,0.0
JUNIWARD_00566.jpg,1.0
UERD_04098.jpg,1.0
UERD_02436.jpg,1.0
Cover_68351.jpg,0.0
JUNIWARD_37971.jpg,1.0
JMiPOD_38187.jpg,1.0
JMiPOD_53034.jpg,1.0
Cover_75064.jpg,0.0
UERD_73400.jpg,1.0
Cover_26627.jpg,0.0
JUNIWARD_62832.jpg,1.0
JMiPOD_53975.jpg,1.0
UERD_38958.jpg,1.0
Cover_36759.jpg,0.0
UERD_59802.jpg,1.0
Cover_48701.jpg,0.0
UERD_47585.jpg,1.0
Cover_59227.jpg,0.0
Cover_65795.jpg,0.0
Cover_21553.jpg,0.0
Cover_32652.jpg,0.0
UERD_39330.jpg,1.0
Cover_05618.jpg,0.0
UERD_79644.jpg,1.0
Cover_23161.jpg,0.0
Cover_36116.jpg,0.0
UERD_78089.jpg,1.0
Cover_55521.jpg,0.0
Cover_74728.jpg,0.0
Cover_32259.jpg,0.0
Cover_68101.jpg,0.0
Cover_23060.jpg,0.0
Cover_09675.jpg,0.0
Cover_39139.jpg,0.0
UERD_01635.jpg,1.0
Cover_66933.jpg,0.0
UERD_36671.jpg,1.0
UERD_37876.jpg,1.0
UERD_65664.jpg,1.0
Cover_54469.jpg,0.0
UERD_48629.jpg,1.0
JMiPOD_55540.jpg,1.0
JMiPOD_59147.jpg,1.0
JMiPOD_76814.jpg,1.0
Cover_33188.jpg,0.0
Cover_49156.jpg,0.0
UERD_24838.jpg,1.0
Cover_71904.jpg,0.0
UERD_40304.jpg,1.0
UERD_07947.jpg,1.0
UERD_39387.jpg,1.0
Cover_06441.jpg,0.0
Cover_21296.jpg,0.0
UERD_35664.jpg,1.0
Cover_69818.jpg,0.0
UERD_53336.jpg,1.0
JMiPOD_22086.jpg,1.0
JUNIWARD_78307.jpg,1.0
UERD_49038.jpg,1.0
JUNIWARD_29227.jpg,1.0
JUNIWARD_02386.jpg,1.0
Cover_39511.jpg,0.0
Cover_13250.jpg,0.0
Cover_64705.jpg,0.0
UERD_10622.jpg,1.0
Cover_37971.jpg,0.0
JMiPOD_67754.jpg,1.0
JMiPOD_24649.jpg,1.0
JMiPOD_31471.jpg,1.0
Cover_37707.jpg,0.0
Cover_61098.jpg,0.0
JUNIWARD_56287.jpg,1.0
Cover_75461.jpg,0.0
UERD_03144.jpg,1.0
JMiPOD_49431.jpg,1.0
UERD_19757.jpg,1.0
Cover_67182.jpg,0.0
Cover_24580.jpg,0.0
JUNIWARD_58630.jpg,1.0
Cover_33959.jpg,0.0
Cover_41916.jpg,0.0
JUNIWARD_24236.jpg,1.0
JUNIWARD_70042.jpg,1.0
Cover_38581.jpg,0.0
Cover_51447.jpg,0.0
UERD_45440.jpg,1.0
JMiPOD_18674.jpg,1.0
JMiPOD_64440.jpg,1.0
JUNIWARD_59754.jpg,1.0
JMiPOD_78031.jpg,1.0
Cover_72382.jpg,0.0
Cover_55064.jpg,0.0
JUNIWARD_71053.jpg,1.0
Cover_06617.jpg,0.0
Cover_21272.jpg,0.0
UERD_35042.jpg,1.0
Cover_17498.jpg,0.0
JUNIWARD_02736.jpg,1.0
Cover_67154.jpg,0.0
JUNIWARD_71506.jpg,1.0
Cover_31183.jpg,0.0
JUNIWARD_78741.jpg,1.0
UERD_06708.jpg,1.0
JMiPOD_33348.jpg,1.0
Cover_14157.jpg,0.0
Cover_56573.jpg,0.0
JMiPOD_38477.jpg,1.0
Cover_54726.jpg,0.0
UERD_58315.jpg,1.0
JMiPOD_36143.jpg,1.0
UERD_46246.jpg,1.0
JMiPOD_38752.jpg,1.0
Cover_31896.jpg,0.0
JMiPOD_15577.jpg,1.0
JMiPOD_23756.jpg,1.0
JUNIWARD_52910.jpg,1.0
Cover_41909.jpg,0.0
Cover_41505.jpg,0.0
JMiPOD_58996.jpg,1.0
Cover_56849.jpg,0.0
UERD_74435.jpg,1.0
Cover_60004.jpg,0.0
Cover_04789.jpg,0.0
Cover_47981.jpg,0.0
UERD_77316.jpg,1.0
JUNIWARD_42197.jpg,1.0
Cover_40629.jpg,0.0
Cover_34743.jpg,0.0
Cover_48829.jpg,0.0
Cover_61338.jpg,0.0
JMiPOD_63625.jpg,1.0
Cover_54897.jpg,0.0
Cover_48206.jpg,0.0
JUNIWARD_79617.jpg,1.0
Cover_17053.jpg,0.0
UERD_16951.jpg,1.0
JUNIWARD_62684.jpg,1.0
Cover_06975.jpg,0.0
Cover_34167.jpg,0.0
Cover_78917.jpg,0.0
JUNIWARD_11031.jpg,1.0
UERD_77417.jpg,1.0
Cover_29124.jpg,0.0
Cover_56083.jpg,0.0
JUNIWARD_55230.jpg,1.0
Cover_00613.jpg,0.0
UERD_08093.jpg,1.0
JUNIWARD_59336.jpg,1.0
Cover_14526.jpg,0.0
UERD_72550.jpg,1.0
JMiPOD_35930.jpg,1.0
Cover_25287.jpg,0.0
Cover_03638.jpg,0.0
Cover_56651.jpg,0.0
JUNIWARD_68476.jpg,1.0
UERD_07008.jpg,1.0
JMiPOD_46216.jpg,1.0
Cover_53293.jpg,0.0
Cover_19354.jpg,0.0
Cover_09249.jpg,0.0
JMiPOD_56083.jpg,1.0
JMiPOD_77608.jpg,1.0
JMiPOD_38322.jpg,1.0
UERD_01786.jpg,1.0
Cover_52969.jpg,0.0
Cover_37633.jpg,0.0
JMiPOD_23098.jpg,1.0
JUNIWARD_77870.jpg,1.0
UERD_61498.jpg,1.0
Cover_78416.jpg,0.0
Cover_13527.jpg,0.0
JUNIWARD_24532.jpg,1.0
UERD_21349.jpg,1.0
Cover_40991.jpg,0.0
JUNIWARD_26922.jpg,1.0
JMiPOD_11247.jpg,1.0
Cover_24712.jpg,0.0
JMiPOD_42802.jpg,1.0
Cover_16913.jpg,0.0
JUNIWARD_01173.jpg,1.0
JUNIWARD_59764.jpg,1.0
Cover_36282.jpg,0.0
